platform,komentar,timestamp
YouTube,Selamat Pak Narsum. Insyaallah next nya semua keluarga besarmu dijauhkan dari fitnah dunia akhirat. Diangkat baik derajat mu.  Begini nya orang demi dunia berani fitnah sesama manusia nya. Astaghfirullah nauzubillahi minzdalik. Terimakasih Bang Densu dan team. GBU,2026-04-18 12:13:35
YouTube,Jaksa dan hakim katanya wakil Tuhan!!? Tapi dikonoho Jaksa dan hakim banyak jadi wakil setan,2026-04-18 12:13:35
YouTube,Terus jangan berhenti bang Amsal mereka harus dihukum,2026-04-18 12:13:35
YouTube,Menyala Bang Amsal Sitepu,2026-04-18 12:13:35
YouTube,"Inilah penomena negara Konoha bnyak oknum pejabat pinter, pinter ngadalin rakyatnya ",2026-04-18 12:13:35
YouTube,Semoga setelah kejadian ini bnyk rezekimu bang amsal karna kamu di zolimi sezolim zolimnya,2026-04-18 12:13:35
YouTube,INI SIH IDENYA KEJATI KEJARI BARU YANG PENGEN DAPET PRESTASI BARU DALAM 1BULAN KERJA,2026-04-18 12:13:35
YouTube,Klo seperti ini dibiarkan bisa terjadi lagi.. yg salah wajib dihukum,2026-04-18 12:13:35
YouTube,"Kok nggak rame ini,  kemana para netizen",2026-04-18 12:13:35
YouTube,Mantap Bang Amsal,2026-04-18 12:13:35
YouTube,"Podcast Pemerintah gak bahas isu pemerintah lg ,untung ada Densu ",2026-04-18 12:13:35
YouTube,"Penting sekali sejarah keluarga kita, coba kalau nggak percaya tanyakan kegen z siapa nama mbah buyut kita..",2026-04-18 12:13:35
YouTube,Mantaaaap sekali pertanyaan pa hakim yg ngasih anggaran siap yg ditahan siapa wakkakakaka itu lah pertanyaan saya pun begitu siapa yg korupsi siapa yg dijadikan korban,2026-04-18 12:13:35
YouTube,Krmungkinnannya cuma 2 klo kerja sama sama pemerintah antara dipenjara sama ga di bayar,2026-04-18 12:13:35
YouTube,"semoga kasus kasus siluman kayak gini terkuak di media dan disupport semua stakeholders, jangan karena satu keterkaitan dengan banyak orang baru di up",2026-04-18 12:13:35
YouTube,AMSAL : Aku Melawan Segala ketidAkadiLan,2026-04-18 12:13:35
YouTube,"Stop terlibat kontrak kerja dengan Pemerintahan , menghindari terjadinya tumbal project mereka nantinya. untuknya bang amsal selamat , yang lain belum tentu nantinya .🫣🫣🫣🫣",2026-04-18 12:13:35
YouTube,"Kok ending bikin haru ya, semangat bang amsal dan tim Terimakasih bang den serta tim juga",2026-04-18 12:13:35
YouTube,"Puji Tuhan, akhirnya bang Amsal menang.",2026-04-18 12:13:35
YouTube,"Thanks to bang Amsal, ini bukan hanya menyangkut profesi tertentu, dan tidak hanya menyangkut peristiwa di tahun ini semata. Namun lebih dari itu adalah masalah pola pikir dan, masalah mental miskin bin goblok yang sudah mengakar pada semua aspek dan seluruh aspek dalam berkehidupan. Miskin respect tentang menghargai kerja seseorang, jasa seseorang di dalam prosesi bekerja atau menyangkut tentang technical para pelaku yang tak dihargai. Sebagai contoh guys, hargai para pedagang kecil yang telah berjuang keras didalam menghasilkan suatu produk apapun itu, baik barang atau jasa. Coba aja, bisa gitu anda buat bakwan hanya bermodal 10000 to? Bisa gitu anda buat rendang misal dengan nominal yang sama? Jawabannya tidak saudara, jawabannya tidak! Nah, sama halnya dengan yang dihadapi oleh bang Amsal ini, ketika menuntut lebih atau setidaknya untuk menutupi atas apa yang dikeluarkan untuk kelancaran pekerjaan kita,? Saya yakin, kalau anda sehat mentalnya, pasti anda akan bilang wajar.",2026-04-18 12:13:35
YouTube,"God bless you bang  AMSAL,,,,Tuhan selalu melindungi dan menyertai perjalanan orang orang baik semoga apa yg bang Amsal lakukan dikenang sepanjang masa ,,,",2026-04-18 12:13:35
YouTube,Amsal lucu juga...profesional sih...wajar sih emang profesional nawarin proposal,2026-04-18 12:13:35
YouTube,"Begitulah Potret HUKUM Negeri ini.. Biarlah TUHAN, Alam Semesta yang membalas ",2026-04-18 12:13:35
YouTube,Berbisnis dgn pmerintah klw gk pnya orang dalam yg punya power sma dngan bnuh diri .,2026-04-18 12:13:35
YouTube,Ganteng banget bang Amsal,2026-04-18 12:13:35
YouTube,Kamu keren kak Amsal tdk membenci hebat ,2026-04-18 12:13:35
YouTube,Mejuah juah Keren sukses terus bang amsal,2026-04-18 12:13:35
YouTube,Dimana2 kelakuan jaksa begitu apalagi didaerah2 kabupaten2 didaerah begitu lah kelakuan oknum2 jaksa kangkalikang dengan oknum2 kades ya didinas2 lihat aja kabupaten2 dikalimantan,2026-04-18 12:13:35
YouTube,"Jempol yamg banyak buat Bang Amsal Sitepu, kuat kamu Bang, hebat kamu. Kami sangat salut dan kagum.",2026-04-18 12:13:35
YouTube,Terbuat dari apa hati dan jiwa mu bg amsal.kamu hebat pinter bijak.semoga Tuhan Berkati abg dan keluarga.dan apa yg abg doainkan semoga didengar Tuhan,2026-04-18 12:13:35
YouTube,Hukum Konoha Mmg Makin KONYOL,2026-04-18 12:13:35
YouTube,Mantap...maju tanah Karo...,2026-04-18 12:13:35
YouTube,Inilah kenyataan hukum diindonesia. Hukum adalah mainan mereka para penegak hukum,2026-04-18 12:13:35
YouTube,Rencana Tuhan sangat indah buat Abang Amsal,2026-04-18 12:13:35
YouTube,"Itu semua kejadian utk menguatkan kamu bang Amsal, percayalah Tuhan akan selalu melindungimu dan Tuhan sayang kamu.",2026-04-18 12:13:35
YouTube,"Cerdas abang Sitepu ini. Berimbang, penyampaian narasi runut  mudah dipahami serta dgn.pemakaian bhs Indonesia dgn baik. Mauliate godang bang Amsal . Anda telah berbagi untuk banyak orang khususnya terkait ekonomi kreatif. Dan.kpd penegak hukum, jadikan kasus ini sebagai  Jurisprudensi apabila msh ada sj kasus2 serupa di hadirkan( tdk.sudi) di meja pengadilan.  "" Hanya sampai disini saja, TITIK.",2026-04-18 12:13:35
YouTube,Awal dari kesuksesan ABG tuhan memberkati bg,2026-04-18 12:13:35
YouTube,"Alhamdulillah. Tahniah, Saudara Amsal, isteri dan Team kerana berjaya menyedarkan mereka yang 'buta' menilai kejujuran dan harga kerja kreatif. - Salam dari Malaysia.",2026-04-18 12:13:35
YouTube,Hai om amsal.. tetap semangattt ya! ,2026-04-18 12:13:35
YouTube,viral lah pengadil kebenaran sesungguhnya,2026-04-18 12:13:35
YouTube,"Orangtuanya memberinya nama Amsal, tentu dgn maksud dan harapan agar anaknya kelak memiliki hikmat, pengertian yang benar dan takut akan Tuhan, seperti isi kitab Amsal.",2026-04-18 12:13:35
YouTube,keren bang amsal,2026-04-18 12:13:35
YouTube,Ya Allah jauhkanlah kami dari fitnah dajal dunia akhirat ,2026-04-18 12:13:35
YouTube,Saya tidak ingin ganti rugi ini cuma di nikmati saya sendiri tapi yg dapat di nikmati juga orang lain..... Manusia adalah yang dapat memanusiakan orang lain 🥹 Salam kasih bang amsal Sitepu.... Gbu & Jul ,2026-04-18 12:13:35
YouTube,Tuhan selalu ada di pihak orang benar,2026-04-18 12:13:35
YouTube,"pas liat thumbnail, gw pikir RJL 5 tadi.   Btw. Keren kau bang amsal. Sehat2 kau bang dan keadilan di Indonesia.",2026-04-18 12:13:35
YouTube,"Usut tuntas itu, pencemaran nama baik",2026-04-18 12:13:35
YouTube,Hanya BPK RI yg berhak mengaudit dan mendeklare kerugian negara bukan Inspektorat,2026-04-18 12:13:35
YouTube,"cerdas kau bg. penjara hanya mengurung badan ku bukan fikiran ku""",2026-04-18 12:13:35
YouTube,Aq cuman mau bilang Amsal tetap yg Terbaik. Salam anak rantau dari sumatera,2026-04-18 12:13:35
YouTube,Goodluck Amsal Sitepu ..,2026-04-18 12:13:35
YouTube,"Bang amsal, tetap lurus dijalan Tuhan ya.. jgn smp stelah ini ada brita buruk ",2026-04-18 12:13:35
YouTube,"sesuai dengan Kitab Amsal yg isinya kebijaksanaan, Amsal Sitepu tampaknya pribadi yg bijaksana ",2026-04-18 12:13:35
YouTube,Gokil juga Densu. Respect bang sudah memfasilitasi orang2 yang tidak mendapat ketidakadilan.,2026-04-18 12:13:35
YouTube,Sebenarnya .harus ada tuntutan balik ke jaksa. Karena negara kita negara hukum . Pemerintah harus tegas. Biar TDK sembarangan oknum bisa berbuat seenak mereka . Pecat. Penjarakan. Harus kasih kompensasi ke pihak yg dirugikan . . . Seperti negara yg menjunjung hukum . Diatas segalanya. Bukan memainkan hukum buat keuntungan . Oknum . . Biar jera .,2026-04-18 12:13:35
YouTube,Jadi makin tau negeri ini hampir disemua lini sudah bobrok,2026-04-18 12:13:35
YouTube,"bang amsal ini wise man kali 🫡.. selamat ya bang, Tuhan Yesus menangkan perkaramu.",2026-04-18 12:13:35
YouTube,Kau angkat d angkat Tuhan lebih tinggi God bless U more,2026-04-18 12:13:35
YouTube,Senang akhirnya Amsal Sitepu mau sharing di podcast Densu. Semoga menjadi inspirasi bagi semua,2026-04-18 12:13:35
YouTube,"Allhamdulilah Akan ada kebaikan setelah datang ujian, sehat selalu abangku",2026-04-18 12:13:35
YouTube,Inspektorat yang bikin temuan juga harus diperiksa itu,2026-04-18 12:13:35
YouTube,"Kasus Hogi (sleman), Kasus Amsal, dan mungkin masih banyak lagi.. Semakin membuka tabir ""permainan"" dalam sidang kasus, mulai dari kasus kelas bawah hingga atas.. Semoga bisa lebih baik ""pelaksanaan"" penegakan hukum di indonesia.",2026-04-18 12:13:35
YouTube,Kereen..Abang Amsal  Niiih...hatinya luas ...sehat sehat buat keluarga Bang Amsal .....,2026-04-18 12:13:35
YouTube,semangat lagi bang amsal semoga tambah ilmu dan lebih kreative lagi,2026-04-18 12:13:35
YouTube,Makin ramai aja negeriku ini ,2026-04-18 12:13:35
YouTube,"Di sini lh peran kita sebagai netizen, bila hukum tidak adil, kita harus kompak naikkan beritanya sehingga viral dan dicari kebenarannya.",2026-04-18 12:13:35
YouTube,"Ga pernah aku ngrasa semenang ini saat dengar podcast  Semoga Tuhan selalu menyertai bang amsal sekeluarga , dan bang Denny + team nya",2026-04-18 12:13:35
YouTube,Nice banget Abangkuh.. Tuhan teramat Baik,2026-04-18 12:13:35
YouTube,Hebattt adik gw...,2026-04-18 12:13:35
YouTube,Oiyyyy bg baek kali kau,2026-04-18 12:13:35
YouTube,Terharu dgn kata2 dan perjuangan nya,2026-04-18 12:13:35
YouTube,Bang Amsal makasih untuk cerita yg menjadi kesaksian luar biasa kalau Tuhan sangat baik. Gbu,2026-04-18 12:13:35
YouTube,"Mantap Bang Amsal, wawancara yg penuh Hikmat, Tuhan memberkati",2026-04-18 12:13:35
YouTube,Spertinya semua instansi pemerintah di bidang hukum semua kebal hukum dan mempermainkan hukum,2026-04-18 12:13:35
YouTube,Tuhan memberkatimu bang Amsal,2026-04-18 12:13:35
YouTube,Sukses kedepannya ya Bang Amsal Sitepu. Sehabis hujan pasti ada pelangi bang. ️,2026-04-18 12:13:35
YouTube,"Apresiasi jg buat bpk Hakim yang terhormat,tetap berjalan dijalan yg lurus ya pak",2026-04-18 12:13:35
YouTube,Memang Tuhan pake kk luarbiasaa ,2026-04-18 12:13:35
YouTube,"Intinya, demi keamanan dan ketentraman akal dan jiwa, lbh baik hindari bekerja sama atau pny proyek  dgn pemerintah. Titik.",2026-04-18 12:13:35
YouTube,"Keren bang Amsal langsung berlutut dan berdoa bahkan berkata Tuhan Yesus baik, dan jika Tuhan ijinkan hal ini terjadi, maka semua akan mendatangkan kebaikkan dihidupmu Puji Tuhan",2026-04-18 12:13:35
YouTube,Tuhan itu baik. Terimakasih Amsal sdh kuat dalam iman. Semoga ini membawa kebaikan,2026-04-18 12:13:35
YouTube,"Gw rasa korban udah banyak, kebetulan amsal aja yg bisa selamat, berapa banyak hidup manusia di korbankan sama jaksa jaksa ini??",2026-04-18 12:13:35
YouTube,hidup editor 0 rupiah! hidup jokmobil! M-ukbang B-ancakan G-uedheee,2026-04-18 12:13:35
YouTube,Salut sama si abangnyaaa Smartpeople dan penuh maaf,2026-04-18 12:13:35
YouTube,"Luar biasa indah bahwasanya ""Tuhan itu baik""",2026-04-18 12:13:35
YouTube,"Respek bg Amsal, perspectives Anda sbg Kristen sudah teruji ",2026-04-18 12:13:35
YouTube,"Merinding mendengar keteguhan Iman Bang Amsal, salut",2026-04-18 12:13:35
YouTube,Kebaikan hati Amsal sampai menembus layar ,2026-04-18 12:13:35
YouTube,Amsal ... Memang luar biasa Tuhan menjadikan mu seorang manusia yg hatinya benar2 penuh hikmat dan bijaksana. Kamu bisa mengelola emosimu dg sangat baik yg aku percaya itu karena Amsal sangat dekat dg Tuhan. Terima kasih sudah   bisa menjadi inspirasi banyak orang. Ms DenSu terima kasih atas tayangan ini ... Sangat bermanfaat buat org yg menonton ..GBU.,2026-04-18 12:13:35
YouTube,"wah gila sih ini, please buat oknum2 yang tidak kompeten di bidang hukum ini di evaluasi ulang.",2026-04-18 12:13:35
YouTube,"Memang sakit sih negara ini, oknum² nya FYI Bang Densu Banyak juga tenaga kesehatan diperlakukan begini Apalagi Dokter Hewan, yg buka praktek mandiri. Sering juga diperlakukan masyarakat begini, maunya ditawar harga semurah murahnya. Kalau menurut mereka mahal, dibully di medsos, di review bintang 1, dimaki-maki, bahkan ada yg dilaporkan juga Yang sakit bukan negaranya Yang sakit manusia di dalamnya",2026-04-18 12:13:35
YouTube,Itu sebenar surat panggilan minta sawer bang. ,2026-04-18 12:13:35
YouTube,"Busuknya JAKSA yg menangani kasus ini seperti bangkai tikus yg sdh ada belatungnya, dia berusaha meyakinkan orang-orang bahwa yg bau itu bukan bangkai, tapi belatung yg semakin menggeliat, membongkar kebusukan si JAKSA.",2026-04-18 12:13:35
YouTube,"Bang amsal KLO saya punya jempol 5 saya acungkan buat bang amsal , anda benar2 orang yang sangat lapang dada , blm tentu KLO saya ato orang lain bisa selapang dada anda",2026-04-18 12:13:35
YouTube,Luar biasa Amsal Sitepu,2026-04-18 12:13:35
YouTube,Indonesia ini memang butuh orang baik yang berani,2026-04-18 12:13:35
YouTube,"Nama Abang bagus Amsal, karena di dalam Kitab Amsal memang banyak nubuat nubuat Tuhan, jadi terberkati hidupmu Bang",2026-04-18 12:13:35
YouTube,Cuma 1 kata. Bang Amsal keren ,2026-04-18 12:13:35
YouTube,Undang auditornya gak sih bang Den? Nanti netizen seluruh negara nyawer nih.,2026-04-18 12:13:35
YouTube,Tuhan punya berjuta cara memang untuk mengankat derajat hamba nya ,2026-04-18 12:13:35
YouTube,"Undang dong inspektorat, jaksa dan hakim yg mevonnis, biar seimbang cerita nya.",2026-04-18 12:13:35
YouTube,Pelajaran yang sangat berharga untuk bangsa,2026-04-18 12:13:35
YouTube,"Keren, bijaksana dan sangat dewasa.  Sukses selalu bang amsal.  Kesimpulannya auditornya yang bermasalah.",2026-04-18 12:13:35
YouTube,keren lu bang amsal. emang bener jadi teladan Kristus. GGWP bang. semoga gue meneladani kasihNya. Gbu.,2026-04-18 12:13:35
YouTube,"Bg Amsal adalah anak Tuhan, Tuhan membela tepat pada waktunya, kebenaran tdk akan pernah kalah, penyerraan Tuhan sungguh luar biasa bg bang Amsal..yg mengharukan ialah ketika bg Amsal difonis ia langsung berdoa pada Tuhan langsung melibatkan Tuhan dan benar Tuhan membela....terpujilah nama Tuhan.",2026-04-18 12:13:35
YouTube,"Dari penjelasan nya yang jelas, Memang bijak dan cerdas bang Amsal ini.",2026-04-18 12:13:35
YouTube,Tuhan membela Orang BenarNya..,2026-04-18 12:13:35
YouTube,"Benar apa yg dikatakan Abang, akan membuat takut pengusaha yg bekerjasama dengan pemerintah karena ujung2nya bermasalah...",2026-04-18 12:13:35
YouTube,"Penjaranya ngga manusiawi yah, sedih banget dengar ceritera Bang Amsal",2026-04-18 12:13:35
YouTube,Jadi kurusan bgt dari video before dipenjara 10:30,2026-04-18 12:13:35
YouTube,"Dengar endingnya, pasti banyak yang tidak puas dengan tuntutan balik atas perbuatan oknum2 kejaksaan karo terhadap amsal, tapi itulah hati seorang pemenang sejati, salut dan luar biasa anak muda,,",2026-04-18 12:13:36
YouTube,GG nyesel nonton smpe HBS....mksh bang lewat vidio ini q BS bljr bnyk hal..,2026-04-18 12:13:36
YouTube,"Terharu...dpt pembelajaran yg luar biasa.Tuhan Yesus baik bagi Bang Amsal Sitepu,bagi semua yg percaya dan mengandalkanNYA. Semoga 131 hari mu menjadi terang yg mencerahkan para pekerja untuk ekonomi kreatif di negara Indonesia dan menjadi berkat bagi banyak orang",2026-04-18 12:13:36
YouTube,Ada berkah di balik ini semua,2026-04-18 12:13:36
YouTube,"Desa kacinambun salah satu desa yg dibuat profilnya sma abg ini.. dia baik, jujur kerja nya juga bagusss kok",2026-04-18 12:13:36
YouTube,"Terima kasih untuk tidak mudah menyerah, dari semua yg terjadi membuktikan Tuhan Yesus baik.. Keep humble Sall..",2026-04-18 12:13:36
YouTube,Kereeen...Amsal seorang anak Tuhan. God bless,2026-04-18 12:13:36
YouTube,"Hukum negara kita sedang sakit parah, pemimpin kita yg harus tanggung jawab",2026-04-18 12:13:36
YouTube,"Kalok, semua vendor di indonesia gak mau ambil job dari negara negara kelar gak tuh...",2026-04-18 12:13:36
YouTube,Salah satu solusi adalah jangan ada kerjasama apapun sama instansi pemerintah. Karena high risk. TITIK,2026-04-18 12:13:36
YouTube,Literasinya bang amsal nih bagus sekali,2026-04-18 12:13:36
YouTube,"Biasa setor kasus, yang ga viral hilang yang viral selamat Indah nya negaraku Kasus pun ada sistem setoran, biar keluar dana Prof Mahfud bener",2026-04-18 12:13:36
YouTube,"Salam dari suku Karo bg, tetap semangat dan jd kan ini sebagai sebuah kesuksesan buat Kam Turang,aku juga br Sitepu.",2026-04-18 12:13:36
YouTube,Intinya Desa yg beli barang di kita...kenapa kita yang harus jadi tersangka...harusnya Pemerintah Desa donk,2026-04-18 12:13:36
YouTube,"Tuhan berkati bang, kesaksian abang membanggakan Tuhan",2026-04-18 12:13:36
YouTube,Asal tuntut hukuman aja.. smoga smua sparat hukum kna karma,2026-04-18 12:13:36
YouTube,Biar berimbang panggil jaksanya dan aparat terkait dalam sidang ini bang densu.. Wakakakakakakakak.. Pasti tranding tuh,2026-04-18 12:13:36
YouTube,BENER” semoga semua PROFESI DUNIA KREATIF lebih di hargai orang NEGARA INI. Bertahun”ketidak adilan dunia kreatif seni dsb dipandang sebelah mata. sedih bgt rasaya  dada sesek,2026-04-18 12:13:36
YouTube,Point yg bagus menit ke 48:54 ganti rugi = perbaikan utk kedepannya . Top,2026-04-18 12:13:36
YouTube,Masih banyak kasus hal serupa dengan kriminalisasi jaksa... tangkap penjarakan baru di buktikan...,2026-04-18 12:13:36
YouTube,Sangat positif bgt narasumbernya. Semoga bisa jadi saluran berkat dari Tuhan,2026-04-18 12:13:36
YouTube,Jangn kerja di pemerintahan.. Proyek segala macam... Orng baik akan jdi korban,2026-04-18 12:13:36
YouTube,"tidak boleh sekedar minta maaf, pidana dan uang permintaan maaf dalam jumlah besar harus diwajibkan",2026-04-18 12:13:36
YouTube,"Tau kan gmn susahnya jadi anak Tuhan  ya... Mengampuni adalah salah satu hal yg susah dilakukan manusia, apalagi yg di rugikan bukan cmn dri segi pekerjaan, tpi beliau punya hati besar utk berusaha agar hal seperti ini tidak terjadi bukan hanya di bidang ekonomi kreatif tpi di bidang2 lainnya juga... Semoga banyak orng yg brani speak up agar tidak ada lagi korban selanjutnya dri yg katanya OKNUM tapi banyak",2026-04-18 12:13:36
YouTube,Sdh dengar kasus pengedar yg lari dgn borgol2nya kok bisa...permainan aparat sungguh kotor di negeri ini,2026-04-18 12:13:36
YouTube,"Yap....bner sepakat banget...tdk membenci lembaganya...karna yang lagi khilaf ""oknum"" nya...pun tdk juga membenci orangnya...TETAPI PERBUATANNYA...",2026-04-18 12:13:36
YouTube,Makanya jgn menggunakan jabatanmu dengan seenaknya sendiri apalagi menindas org yg tidak bersalah,2026-04-18 12:13:36
YouTube,Selamat pagi bang densu...bang undang ci Nona yg dr balaikumbu Sulawesi yg di selingkuhi suaminya selama 10 THN dgn karyawannya bang..sedih banget ketulusannya di balas dgn  penghianatan..makasih bang densu sehat dan bahagia slalu..Aamiin yaa Rabbal'Alamiin ,2026-04-18 12:13:36
